user_id,event_date,event_type,feature_name
571,2024-06-03,upload_file,File Sharing
511,2024-02-14,complete_task,Task Completion
857,2024-04-28,complete_task,Task Completion
182,2024-02-04,integrate_tool,Integrations
458,2024-06-04,login,Authentication
918,2024-01-07,complete_task,Task Completion
851,2024-04-19,upload_file,File Sharing
833,2024-04-23,upload_file,File Sharing
64,2024-02-20,login,Authentication
839,2024-02-15,complete_task,Task Completion
260,2024-01-20,upload_file,File Sharing
193,2024-04-05,upload_file,File Sharing
655,2024-02-07,login,Authentication
616,2024-04-13,login,Authentication
972,2024-02-01,complete_task,Task Completion
406,2024-06-02,create_task,Task Management
726,2024-02-27,create_task,Task Management
754,2024-06-15,upload_file,File Sharing
943,2024-05-27,login,Authentication
721,2024-03-22,create_task,Task Management
93,2024-02-19,create_task,Task Management
430,2024-02-21,login,Authentication
654,2024-03-26,login,Authentication
434,2024-04-24,login,Authentication
404,2024-05-29,login,Authentication
434,2024-02-22,assign_task,Task Collaboration
112,2024-03-06,complete_task,Task Completion
929,2024-04-26,create_task,Task Management
375,2024-02-12,login,Authentication
59,2024-03-22,login,Authentication
43,2024-05-30,upload_file,File Sharing
207,2024-03-04,complete_task,Task Completion
780,2024-05-16,login,Authentication
296,2024-04-22,login,Authentication
118,2024-05-14,assign_task,Task Collaboration
532,2024-06-17,upload_file,File Sharing
222,2024-02-23,create_task,Task Management
166,2024-03-05,assign_task,Task Collaboration
643,2024-01-02,comment,Task Collaboration
156,2024-05-11,complete_task,Task Completion
184,2024-03-18,login,Authentication
90,2024-02-01,complete_task,Task Completion
94,2024-04-09,create_task,Task Management
13,2024-05-09,comment,Task Collaboration
973,2024-04-13,assign_task,Task Collaboration
834,2024-05-21,create_task,Task Management
805,2024-05-27,comment,Task Collaboration
945,2024-03-29,create_task,Task Management
742,2024-02-18,login,Authentication
834,2024-05-15,create_task,Task Management
804,2024-06-22,create_task,Task Management
438,2024-05-28,login,Authentication
538,2024-03-27,complete_task,Task Completion
587,2024-06-08,login,Authentication
968,2024-01-08,create_task,Task Management
876,2024-04-10,login,Authentication
936,2024-01-16,create_task,Task Management
811,2024-02-09,login,Authentication
150,2024-04-15,create_task,Task Management
660,2024-01-27,login,Authentication
8,2024-04-13,login,Authentication
29,2024-04-14,upload_file,File Sharing
296,2024-05-25,assign_task,Task Collaboration
986,2024-02-04,login,Authentication
926,2024-04-22,login,Authentication
721,2024-02-21,integrate_tool,Integrations
640,2024-05-22,login,Authentication
340,2024-02-22,complete_task,Task Completion
628,2024-03-31,create_task,Task Management
439,2024-03-21,login,Authentication
144,2024-04-13,comment,Task Collaboration
942,2024-03-06,integrate_tool,Integrations
830,2024-04-22,create_task,Task Management
747,2024-01-31,create_task,Task Management
519,2024-03-01,create_task,Task Management
976,2024-04-10,complete_task,Task Completion
45,2024-04-14,comment,Task Collaboration
955,2024-04-07,login,Authentication
239,2024-02-03,login,Authentication
952,2024-02-28,login,Authentication
944,2024-01-03,login,Authentication
155,2024-01-17,login,Authentication
181,2024-03-18,comment,Task Collaboration
215,2024-02-15,login,Authentication
88,2024-06-14,create_task,Task Management
256,2024-02-04,assign_task,Task Collaboration
511,2024-05-08,login,Authentication
73,2024-04-21,login,Authentication
931,2024-06-05,login,Authentication
179,2024-05-11,login,Authentication
212,2024-03-01,upload_file,File Sharing
805,2024-04-06,comment,Task Collaboration
234,2024-05-24,login,Authentication
465,2024-06-04,create_task,Task Management
751,2024-06-26,login,Authentication
223,2024-03-30,assign_task,Task Collaboration
631,2024-05-15,create_task,Task Management
825,2024-06-10,create_task,Task Management
264,2024-02-28,login,Authentication
207,2024-01-18,login,Authentication
607,2024-04-04,comment,Task Collaboration
885,2024-06-03,integrate_tool,Integrations
734,2024-01-16,complete_task,Task Completion
366,2024-01-10,login,Authentication
276,2024-04-13,comment,Task Collaboration
380,2024-03-16,comment,Task Collaboration
743,2024-05-29,complete_task,Task Completion
309,2024-01-16,login,Authentication
631,2024-01-12,comment,Task Collaboration
268,2024-03-15,login,Authentication
945,2024-06-27,assign_task,Task Collaboration
785,2024-05-08,create_task,Task Management
64,2024-01-27,upload_file,File Sharing
810,2024-01-12,integrate_tool,Integrations
350,2024-01-30,create_task,Task Management
925,2024-01-09,create_task,Task Management
915,2024-02-22,login,Authentication
494,2024-02-23,create_task,Task Management
523,2024-06-13,create_task,Task Management
98,2024-06-18,login,Authentication
946,2024-02-18,integrate_tool,Integrations
71,2024-01-04,login,Authentication
364,2024-03-19,assign_task,Task Collaboration
570,2024-06-27,integrate_tool,Integrations
802,2024-03-31,complete_task,Task Completion
763,2024-03-19,upload_file,File Sharing
276,2024-06-07,login,Authentication
50,2024-04-12,upload_file,File Sharing
358,2024-04-20,login,Authentication
728,2024-02-27,complete_task,Task Completion
906,2024-03-22,comment,Task Collaboration
928,2024-05-11,upload_file,File Sharing
564,2024-01-22,login,Authentication
783,2024-05-10,assign_task,Task Collaboration
485,2024-03-19,upload_file,File Sharing
84,2024-04-08,integrate_tool,Integrations
899,2024-06-23,login,Authentication
805,2024-02-07,complete_task,Task Completion
638,2024-06-09,login,Authentication
808,2024-06-24,assign_task,Task Collaboration
584,2024-04-26,comment,Task Collaboration
296,2024-01-26,login,Authentication
236,2024-05-15,login,Authentication
56,2024-02-19,upload_file,File Sharing
919,2024-02-07,create_task,Task Management
360,2024-05-17,login,Authentication
907,2024-02-11,upload_file,File Sharing
110,2024-02-06,upload_file,File Sharing
192,2024-06-02,assign_task,Task Collaboration
904,2024-05-19,login,Authentication
93,2024-02-18,login,Authentication
862,2024-05-21,comment,Task Collaboration
568,2024-02-15,assign_task,Task Collaboration
60,2024-06-11,comment,Task Collaboration
650,2024-01-29,upload_file,File Sharing
39,2024-01-12,create_task,Task Management
540,2024-04-25,login,Authentication
49,2024-03-22,complete_task,Task Completion
420,2024-02-13,create_task,Task Management
637,2024-01-02,assign_task,Task Collaboration
13,2024-01-17,complete_task,Task Completion
992,2024-05-17,complete_task,Task Completion
36,2024-01-18,assign_task,Task Collaboration
101,2024-01-22,login,Authentication
794,2024-03-23,complete_task,Task Completion
86,2024-02-27,comment,Task Collaboration
516,2024-02-22,create_task,Task Management
223,2024-01-01,assign_task,Task Collaboration
338,2024-03-01,create_task,Task Management
960,2024-06-07,integrate_tool,Integrations
166,2024-01-31,create_task,Task Management
383,2024-03-06,upload_file,File Sharing
856,2024-05-26,upload_file,File Sharing
895,2024-02-22,upload_file,File Sharing
376,2024-04-04,comment,Task Collaboration
471,2024-05-29,integrate_tool,Integrations
790,2024-01-23,create_task,Task Management
642,2024-05-22,login,Authentication
31,2024-06-02,upload_file,File Sharing
375,2024-05-10,create_task,Task Management
11,2024-03-27,login,Authentication
988,2024-05-27,login,Authentication
302,2024-05-04,login,Authentication
96,2024-04-18,upload_file,File Sharing
190,2024-02-09,comment,Task Collaboration
453,2024-04-30,login,Authentication
192,2024-02-08,upload_file,File Sharing
486,2024-04-29,login,Authentication
266,2024-01-18,upload_file,File Sharing
424,2024-06-17,create_task,Task Management
128,2024-06-03,comment,Task Collaboration
238,2024-05-22,create_task,Task Management
920,2024-02-06,login,Authentication
355,2024-01-05,upload_file,File Sharing
940,2024-03-13,login,Authentication
112,2024-05-14,complete_task,Task Completion
828,2024-02-10,assign_task,Task Collaboration
446,2024-01-10,create_task,Task Management
343,2024-06-02,assign_task,Task Collaboration
145,2024-03-08,login,Authentication
65,2024-01-24,create_task,Task Management
247,2024-03-18,complete_task,Task Completion
735,2024-06-17,login,Authentication
991,2024-05-24,comment,Task Collaboration
490,2024-04-18,create_task,Task Management
825,2024-01-24,comment,Task Collaboration
439,2024-06-03,login,Authentication
106,2024-01-07,create_task,Task Management
181,2024-03-13,complete_task,Task Completion
184,2024-04-16,login,Authentication
226,2024-04-08,assign_task,Task Collaboration
777,2024-05-01,assign_task,Task Collaboration
790,2024-01-12,assign_task,Task Collaboration
909,2024-03-25,assign_task,Task Collaboration
89,2024-01-03,create_task,Task Management
688,2024-03-19,login,Authentication
530,2024-03-25,complete_task,Task Completion
371,2024-01-10,upload_file,File Sharing
972,2024-02-02,login,Authentication
936,2024-02-15,create_task,Task Management
913,2024-02-28,upload_file,File Sharing
399,2024-02-21,complete_task,Task Completion
106,2024-01-06,complete_task,Task Completion
271,2024-05-09,integrate_tool,Integrations
975,2024-01-29,login,Authentication
831,2024-04-28,complete_task,Task Completion
503,2024-06-16,integrate_tool,Integrations
679,2024-04-06,create_task,Task Management
525,2024-03-08,create_task,Task Management
849,2024-06-05,create_task,Task Management
32,2024-02-29,comment,Task Collaboration
393,2024-05-03,login,Authentication
40,2024-03-24,login,Authentication
660,2024-02-10,login,Authentication
218,2024-04-22,create_task,Task Management
731,2024-03-05,login,Authentication
981,2024-03-19,upload_file,File Sharing
82,2024-03-03,login,Authentication
845,2024-06-24,complete_task,Task Completion
720,2024-05-27,integrate_tool,Integrations
201,2024-04-27,complete_task,Task Completion
447,2024-02-06,comment,Task Collaboration
844,2024-03-04,login,Authentication
428,2024-03-26,create_task,Task Management
38,2024-05-12,login,Authentication
211,2024-02-03,complete_task,Task Completion
444,2024-02-08,login,Authentication
327,2024-03-07,assign_task,Task Collaboration
761,2024-03-02,upload_file,File Sharing
227,2024-03-28,complete_task,Task Completion
48,2024-05-31,upload_file,File Sharing
18,2024-05-10,comment,Task Collaboration
912,2024-04-18,create_task,Task Management
439,2024-03-29,assign_task,Task Collaboration
807,2024-03-07,login,Authentication
708,2024-03-19,integrate_tool,Integrations
187,2024-06-26,create_task,Task Management
345,2024-01-29,login,Authentication
224,2024-03-14,complete_task,Task Completion
830,2024-02-01,create_task,Task Management
488,2024-03-27,integrate_tool,Integrations
909,2024-02-08,integrate_tool,Integrations
877,2024-05-16,upload_file,File Sharing
849,2024-04-10,login,Authentication
229,2024-05-21,login,Authentication
390,2024-03-08,integrate_tool,Integrations
979,2024-05-27,integrate_tool,Integrations
589,2024-01-28,create_task,Task Management
188,2024-01-14,create_task,Task Management
858,2024-06-20,login,Authentication
270,2024-03-17,complete_task,Task Completion
607,2024-04-25,login,Authentication
310,2024-06-15,login,Authentication
132,2024-01-28,comment,Task Collaboration
551,2024-03-29,login,Authentication
72,2024-02-01,complete_task,Task Completion
793,2024-05-16,login,Authentication
845,2024-06-04,login,Authentication
672,2024-04-04,create_task,Task Management
187,2024-01-17,create_task,Task Management
486,2024-04-26,login,Authentication
191,2024-03-17,create_task,Task Management
422,2024-02-24,create_task,Task Management
120,2024-01-10,integrate_tool,Integrations
220,2024-03-20,login,Authentication
53,2024-05-13,complete_task,Task Completion
734,2024-06-24,assign_task,Task Collaboration
451,2024-04-25,login,Authentication
412,2024-06-17,login,Authentication
643,2024-03-19,create_task,Task Management
237,2024-02-29,login,Authentication
758,2024-02-11,login,Authentication
738,2024-04-25,login,Authentication
720,2024-04-18,comment,Task Collaboration
406,2024-03-11,assign_task,Task Collaboration
608,2024-06-04,login,Authentication
422,2024-04-11,create_task,Task Management
712,2024-01-13,upload_file,File Sharing
247,2024-01-15,login,Authentication
72,2024-02-05,integrate_tool,Integrations
830,2024-01-15,assign_task,Task Collaboration
185,2024-04-26,complete_task,Task Completion
6,2024-03-15,login,Authentication
206,2024-02-25,complete_task,Task Completion
544,2024-04-04,assign_task,Task Collaboration
611,2024-05-11,assign_task,Task Collaboration
906,2024-02-21,create_task,Task Management
387,2024-05-17,login,Authentication
768,2024-06-21,complete_task,Task Completion
699,2024-03-24,assign_task,Task Collaboration
76,2024-01-29,login,Authentication
177,2024-02-22,login,Authentication
827,2024-06-05,login,Authentication
799,2024-05-30,assign_task,Task Collaboration
349,2024-06-26,assign_task,Task Collaboration
255,2024-01-21,create_task,Task Management
837,2024-04-21,login,Authentication
702,2024-06-19,create_task,Task Management
308,2024-05-17,create_task,Task Management
345,2024-03-16,login,Authentication
127,2024-01-30,login,Authentication
937,2024-05-04,login,Authentication
287,2024-02-20,complete_task,Task Completion
766,2024-06-09,comment,Task Collaboration
725,2024-05-25,complete_task,Task Completion
762,2024-03-18,login,Authentication
596,2024-01-22,integrate_tool,Integrations
487,2024-03-04,assign_task,Task Collaboration
383,2024-01-21,create_task,Task Management
406,2024-05-08,login,Authentication
388,2024-04-16,comment,Task Collaboration
525,2024-04-25,complete_task,Task Completion
557,2024-05-03,login,Authentication
639,2024-05-22,login,Authentication
938,2024-02-05,comment,Task Collaboration
626,2024-02-16,complete_task,Task Completion
945,2024-02-01,comment,Task Collaboration
276,2024-06-22,login,Authentication
500,2024-02-23,create_task,Task Management
717,2024-06-09,create_task,Task Management
337,2024-06-15,integrate_tool,Integrations
950,2024-01-23,upload_file,File Sharing
932,2024-06-19,assign_task,Task Collaboration
481,2024-01-02,login,Authentication
897,2024-06-14,complete_task,Task Completion
911,2024-06-05,comment,Task Collaboration
973,2024-04-19,complete_task,Task Completion
273,2024-05-03,assign_task,Task Collaboration
920,2024-03-07,upload_file,File Sharing
58,2024-03-11,upload_file,File Sharing
328,2024-06-12,login,Authentication
731,2024-01-29,complete_task,Task Completion
109,2024-04-28,login,Authentication
